score_1;score_2;protein_name_1;protein_name_2;comments
0.142;0.0428;Q6UX41;Q9P2B2;
0.142;0.0422;O00182;Q9P2B2;
0.142;0.0418;P17931;Q9P2B2;
0.142;0.0427;Q9HAT2;Q9P2B2;
0.185;0.14400000000000002;P08962;Q99217;
0.185;0.14400000000000002;P08962;Q99218;
0.185;0.145;P08962;Q9NP70;
0.183;0.141;P08962;Q9NRM1;
0.183;0.14;Q16790;Q9NRM1;
0.184;0.142;Q10589;Q9NRM1;
0.141;0.0402;P09104;P56937;
0.15;0.0642;P11142;P56937;
0.146;0.0524;P02765;P56937;
0.141;0.0404;P53621;P56937;
0.141;0.0401;P09104;Q7L5Y9;
0.142;0.044000000000000004;P11142;Q7L5Y9;
0.142;0.0417;P13385;Q7L5Y9;
0.141;0.04;P06744;Q7L5Y9;
0.141;0.0414;P09237;Q7L5Y9;
0.141;0.0412;P13727;Q7L5Y9;
0.141;0.0414;P39905;Q7L5Y9;
0.162;0.0943;P09104;Q9NR22;
0.142;0.0438;P11142;Q9NR22;
0.14;0.0382;Q01844;Q9NR22;
0.165;0.10099999999999999;Q86VL8;Q9NR22;
0.165;0.1;Q96FL8;Q9NR22;
0.147;0.0575;Q9BWQ8;Q9NR22;
0.162;0.0944;P06744;Q9NR22;
0.369;0.41100000000000003;P09038;Q9NR22;
0.147;0.0561;Q96KN2;Q9NR22;
0.14400000000000002;0.0489;P09104;Q16842;
1.0;0.0;P15941;Q16842;
0.145;0.0515;P09104;Q9UHF5;
0.14300000000000002;0.0453;P09326;Q96NZ9;
0.436;0.47600000000000003;P09564;Q8WVN6;
1.0;0.0;P00747;Q9NRA1;
0.405;0.447;P00749;Q9NRA1;
1.0;0.508;P00750;Q9NRA1;
0.39899999999999997;0.441;P01127;Q9NRA1;
1.0;0.0;Q9GZP0;Q9NRA1;
0.153;0.0705;P14672;Q08431;
1.0;0.0;P09958;P22891;
1.0;0.0;P09958;P24347;
1.0;0.0;P09958;P35556;
1.0;0.0;P09958;Q14393;
0.142;0.0423;P13747;Q14393;
0.958;0.779;P30530;Q14393;
0.725;0.672;Q06418;Q14393;
1.0;0.539;Q12866;Q14393;
1.0;0.0;P09958;Q96A83;
1.0;0.0;P09958;Q96S42;
1.0;0.0;P0CG37;Q96S42;
1.0;0.0;P13385;Q96S42;
0.40700000000000003;0.449;P0C2W1;P29376;
0.38;0.423;P22681;P29376;
1.0;0.0;P0CG37;P13385;
1.0;0.14400000000000002;O00292;P13385;
0.145;0.0514;O60383;P13385;
1.0;0.14400000000000002;O75610;P13385;
0.4;0.44299999999999995;O96014;P13385;
0.146;0.0529;P03950;P13385;
1.0;0.0;P0CG37;P27539;
1.0;0.0;P13385;P27539;
0.255;0.268;P10321;P43627;
1.0;0.0;P30504;P43627;
1.0;0.0;P30505;P43627;
0.142;0.0424;P10321;Q13585;
0.305;0.33799999999999997;P48039;Q13585;
0.306;0.33799999999999997;P49286;Q13585;
0.305;0.337;P49407;Q13585;
0.142;0.0429;P10321;Q9NRU3;
0.142;0.0428;P13747;Q9NRU3;
0.142;0.0438;P23416;Q9NRU3;
0.142;0.0433;P78334;Q9NRU3;
0.142;0.0421;Q13635;Q9NRU3;
0.142;0.0434;Q6UX41;Q9NRU3;
0.142;0.0421;P10321;Q8TB96;
0.142;0.0416;P20036;Q8TB96;
0.142;0.0427;Q3KPI0;Q8TB96;
0.142;0.0422;P10321;Q92520;
0.159;0.0856;P20648;Q92520;
0.142;0.0433;P23416;Q92520;
0.391;0.433;P10586;P14543;
0.145;0.0498;P10600;P31431;
1.0;0.0;P12814;P31431;
1.0;0.0;P10600;Q06828;
1.0;0.0;P15291;Q06828;
1.0;0.0;P10600;Q14766;
0.141;0.0413;P20036;Q14766;
0.41100000000000003;0.45299999999999996;P10600;Q6EMK4;
0.184;0.142;P49768;Q6EMK4;
1.0;0.0;P10600;Q9NS15;
1.0;0.439;P10721;Q92729;
0.7709999999999999;0.696;P35222;Q92729;
0.142;0.0438;Q13685;Q92729;
0.142;0.044000000000000004;Q16586;Q92729;
0.171;0.114;P10747;P22301;
0.172;0.11599999999999999;P10747;Q9HBE4;
0.14300000000000002;0.0449;P11142;P11169;
0.147;0.0553;P11142;P18505;
1.0;0.0;P14867;P18505;
0.142;0.0435;P11142;P63098;
0.14400000000000002;0.0492;P11801;P63098;
0.141;0.0398;P12318;P63098;
0.151;0.0672;P14672;P63098;
0.184;0.14300000000000002;P42261;P63098;
0.184;0.14300000000000002;P42262;P63098;
1.0;0.0;P31947;P63098;
0.55;0.565;P62937;P63098;
0.142;0.0437;P11142;P63146;
0.602;0.6;P35222;P63146;
0.184;0.14300000000000002;P27797;P63146;
0.14300000000000002;0.0454;P11142;Q495M3;
0.147;0.0549;Q13153;Q495M3;
0.15;0.0627;P11142;Q5I7T1;
0.40700000000000003;0.449;Q12809;Q5I7T1;
0.152;0.0678;P11142;Q6PCB7;
0.14800000000000002;0.0594;P56937;Q6PCB7;
0.414;0.456;Q16518;Q6PCB7;
0.14300000000000002;0.0449;P11142;Q7Z2H8;
0.146;0.0547;Q13153;Q7Z2H8;
0.14300000000000002;0.0461;P11142;Q86WA9;
0.192;0.159;P11142;Q8TEW0;
0.368;0.41;P25054;Q8TEW0;
0.20800000000000002;0.18899999999999997;P33151;Q8TEW0;
0.47200000000000003;0.507;P35222;Q8TEW0;
0.166;0.10400000000000001;P35916;Q8TEW0;
0.369;0.41100000000000003;P41240;Q8TEW0;
0.22699999999999998;0.223;P52799;Q8TEW0;
0.255;0.26899999999999996;P57087;Q8TEW0;
0.191;0.157;P60953;Q8TEW0;
1.0;0.0;P61586;Q8TEW0;
0.392;0.435;Q15223;Q8TEW0;
0.228;0.225;Q15768;Q8TEW0;
0.14300000000000002;0.0458;Q86X19;Q8TEW0;
0.373;0.415;Q8IXJ6;Q8TEW0;
1.0;0.0;P01137;Q8TEW0;
0.408;0.45;P31947;Q8TEW0;
0.151;0.0666;P11142;Q96D53;
0.142;0.0421;P26842;Q96D53;
0.146;0.0545;Q07021;Q96D53;
0.149;0.0607;P11142;Q99720;
0.151;0.0673;P13569;Q99720;
0.145;0.0502;Q5EBL8;Q99720;
0.207;0.188;P11142;Q9BWQ8;
0.21;0.193;P21796;Q9BWQ8;
0.38299999999999995;0.426;P25445;Q9BWQ8;
0.212;0.198;P11142;Q9NR96;
0.17300000000000001;0.11900000000000001;P12931;Q9NR96;
0.168;0.107;P43405;Q9NR96;
1.0;0.0;P07858;Q9NR96;
0.185;0.145;P27797;Q9NR96;
0.14300000000000002;0.0448;P11142;Q9Y6M5;
0.154;0.075;P48039;Q9Y6M5;
0.154;0.0751;P49286;Q9Y6M5;
0.156;0.0797;P63165;Q9Y6M5;
0.14800000000000002;0.059000000000000004;Q01814;Q9Y6M5;
0.141;0.0406;Q03431;Q9Y6M5;
0.14800000000000002;0.0589;Q16720;Q9Y6M5;
0.14300000000000002;0.0462;Q86X19;Q9Y6M5;
0.149;0.0612;Q9HBG4;Q9Y6M5;
0.141;0.0412;Q9UGM1;Q9Y6M5;
0.149;0.0611;Q9Y487;Q9Y6M5;
0.141;0.0405;P17931;Q9Y6M5;
0.166;0.102;P11142;P11150;
0.379;0.42200000000000004;P11142;P15516;
0.179;0.133;P11142;P24001;
0.213;0.19899999999999998;P11142;P28300;
0.185;0.145;P22681;P28300;
0.141;0.040999999999999995;P11142;Q7L8A9;
0.145;0.0511;P11142;Q96PD5;
0.146;0.0545;Q13586;Q96PD5;
0.146;0.0535;Q15084;Q96PD5;
0.308;0.341;P11274;P24046;
0.145;0.0514;P11279;Q8IUK5;
0.145;0.0514;P13473;Q8IUK5;
0.716;0.667;P11362;Q86Z14;
1.0;0.599;P22455;Q86Z14;
1.0;0.0;P22681;Q86Z14;
1.0;0.0;O43320;Q86Z14;
1.0;0.0;O60258;Q86Z14;
1.0;0.0;O76093;Q86Z14;
1.0;0.0;O95750;Q86Z14;
1.0;0.0;P05230;Q86Z14;
1.0;0.0;P08620;Q86Z14;
1.0;0.0;P09038;Q86Z14;
1.0;0.0;P10767;Q86Z14;
1.0;0.0;P31371;Q86Z14;
1.0;0.0;P55075;Q86Z14;
1.0;0.0;P11362;Q9NZU0;
0.748;0.684;Q9HAR2;Q9NZU0;
1.0;0.0;O15520;Q9NZU0;
1.0;0.0;O60258;Q9NZU0;
1.0;0.0;P05230;Q9NZU0;
1.0;0.0;P08620;Q9NZU0;
1.0;0.0;P09038;Q9NZU0;
1.0;0.0;P10767;Q9NZU0;
1.0;0.0;P11487;Q9NZU0;
1.0;0.0;P12034;Q9NZU0;
1.0;0.0;P31371;Q9NZU0;
1.0;0.0;P55075;Q9NZU0;
1.0;0.0;Q9GZV9;Q9NZU0;
1.0;0.0;Q9HCT0;Q9NZU0;
1.0;0.0;Q9NP95;Q9NZU0;
1.0;0.53;P11362;P23352;
0.41;0.452;P21802;P23352;
0.14400000000000002;0.0485;P12814;Q8TAM2;
1.0;0.261;Q3SYG4;Q8TAM2;
1.0;0.29100000000000004;Q8IWZ6;Q8TAM2;
1.0;0.243;Q8N3I7;Q8TAM2;
1.0;0.257;Q8NFJ9;Q8TAM2;
0.221;0.213;P12814;Q96NW7;
0.391;0.434;P19022;Q96NW7;
0.321;0.35700000000000004;Q01118;Q96NW7;
0.221;0.213;Q13224;Q96NW7;
0.14400000000000002;0.0481;P12814;Q9Y4J8;
0.16899999999999998;0.11;P25100;Q9Y4J8;
0.38799999999999996;0.431;Q14118;Q9Y4J8;
0.165;0.10099999999999999;Q14500;Q9Y4J8;
0.17600000000000002;0.125;Q15049;Q9Y4J8;
0.14400000000000002;0.0485;Q8WUM4;Q9Y4J8;
0.182;0.139;P12814;P20908;
0.149;0.0618;P17706;P20908;
0.183;0.14;P12814;P25940;
0.25;0.262;P12830;Q13443;
0.142;0.0438;A2RUU4;Q13443;
0.142;0.0437;O43915;Q13443;
0.153;0.0707;P12830;Q4KMG0;
1.0;0.47600000000000003;P19022;Q4KMG0;
1.0;0.0704;P35222;Q4KMG0;
1.0;0.0761;P55291;Q4KMG0;
1.0;0.0;P60953;Q4KMG0;
1.0;0.0;Q13635;Q4KMG0;
0.406;0.44799999999999995;Q14623;Q4KMG0;
1.0;0.684;Q15465;Q4KMG0;
0.142;0.0423;Q3KPI0;Q4KMG0;
1.0;0.0;O00634;Q4KMG0;
1.0;0.0;P12830;Q96E93;
0.397;0.439;P12830;Q9UKB5;
0.392;0.434;P35222;Q9UKB5;
0.141;0.0392;P12830;Q9UPN3;
0.159;0.0857;P19320;Q9UPN3;
0.147;0.0563;P25054;Q9UPN3;
0.154;0.0745;P49286;Q9UPN3;
0.156;0.0795;P58400;Q9UPN3;
0.156;0.0796;P58401;Q9UPN3;
0.157;0.0826;Q9C0A0;Q9UPN3;
0.147;0.0567;Q9NRI5;Q9UPN3;
0.156;0.0795;Q9P2S2;Q9UPN3;
0.156;0.0793;Q9ULB1;Q9UPN3;
0.14400000000000002;0.0493;P02751;Q9UPN3;
0.153;0.0719;P12830;Q96HF1;
0.142;0.0418;Q7L5Y9;Q96HF1;
0.149;0.0612;P12830;Q9UBP4;
0.149;0.061;P25054;Q9UBP4;
0.174;0.122;P12830;Q9Y4K0;
0.14400000000000002;0.0484;P46531;Q9Y4K0;
0.4;0.442;P49006;Q9Y4K0;
0.146;0.0545;P63165;Q9Y4K0;
0.142;0.0414;Q03405;Q9Y4K0;
0.14400000000000002;0.0488;Q04721;Q9Y4K0;
0.142;0.0417;Q86YD3;Q9Y4K0;
0.14400000000000002;0.0487;Q9UM47;Q9Y4K0;
0.141;0.0411;P12931;P52569;
0.142;0.0429;P21589;P52569;
0.142;0.0418;P17931;P52569;
0.151;0.0672;P12931;Q05996;
1.0;0.0;P15291;Q05996;
1.0;0.0;P21754;Q05996;
1.0;0.0;P60852;Q05996;
0.142;0.0418;P12931;Q8WY07;
0.142;0.0424;P43657;Q8WY07;
0.156;0.079;P12931;Q9HCH5;
0.152;0.0689;P13569;Q15413;
1.0;0.0;Q13061;Q15413;
0.392;0.435;P13569;Q5XXA6;
0.153;0.0718;Q01844;Q5XXA6;
0.151;0.067;P13569;Q92736;
0.6779999999999999;0.6459999999999999;P21817;Q92736;
1.0;0.0;Q13061;Q92736;
0.466;0.501;Q13936;Q92736;
0.308;0.341;Q15139;Q92736;
0.41200000000000003;0.45299999999999996;Q15413;Q92736;
0.382;0.425;Q86YM7;Q92736;
0.154;0.0736;P02768;Q92736;
0.151;0.0664;P13569;Q9H3R2;
0.141;0.0412;P29033;Q9H3R2;
0.141;0.0387;P32121;Q9H3R2;
0.141;0.0408;P51788;Q9H3R2;
1.0;0.0;P15907;Q9H3R2;
1.0;0.0;Q10471;Q9H3R2;
1.0;0.0;Q10472;Q9H3R2;
1.0;0.0;Q11201;Q9H3R2;
1.0;0.0;Q11203;Q9H3R2;
1.0;0.0;Q11206;Q9H3R2;
1.0;0.0;Q16842;Q9H3R2;
0.153;0.0718;P13569;Q9H3V2;
0.153;0.0708;P13569;Q9NZN1;
0.153;0.0718;P13569;Q9UN66;
0.152;0.0683;P13569;Q15485;
0.39;0.433;Q07954;Q15485;
0.142;0.0429;P13591;Q9Y336;
0.41200000000000003;0.45299999999999996;P78324;Q9Y336;
0.19899999999999998;0.172;Q08380;Q9Y336;
0.389;0.431;P13591;P21741;
1.0;0.0;P13591;P29400;
0.142;0.0435;P13598;Q8NCG7;
0.142;0.0426;P62079;Q8NCG7;
0.142;0.043;Q7KYR7;Q8NCG7;
1.0;0.0;P14151;Q13477;
0.223;0.217;P13637;Q86YD5;
0.141;0.0411;P13637;Q8IYR6;
0.153;0.0717;P25054;Q8IYR6;
0.142;0.0423;P32249;Q8IYR6;
0.154;0.0729;Q12913;Q8IYR6;
0.142;0.0416;P09038;Q8IYR6;
0.153;0.0715;P60484;Q8IYR6;
0.491;0.522;P13688;P31997;
0.16699999999999998;0.106;P13688;Q14002;
0.168;0.10800000000000001;P40199;Q14002;
0.16699999999999998;0.106;P13688;Q16568;
0.168;0.10800000000000001;P40199;Q16568;
1.0;0.0;P13747;P26715;
1.0;0.0;P14151;P28906;
1.0;0.0;P14151;Q14242;
1.0;0.8420000000000001;P16109;Q14242;
1.0;0.0;P16581;Q14242;
0.41700000000000004;0.45899999999999996;P14151;Q9NZ53;
0.142;0.0436;Q3KPI0;Q9NZ53;
0.424;0.46399999999999997;P14151;Q9ULC0;
0.392;0.435;P14151;Q8TAX7;
0.175;0.124;P35462;Q96NY7;
1.0;0.0;P14616;P22455;
1.0;0.0;O43320;P22455;
1.0;0.0;O60258;P22455;
1.0;0.0;O76093;P22455;
1.0;0.755;O95750;P22455;
1.0;0.684;P05230;P22455;
1.0;0.0;P08620;P22455;
1.0;0.0;P09038;P22455;
1.0;0.0;P10767;P22455;
0.14800000000000002;0.0598;P12034;P22455;
0.381;0.423;P12643;P22455;
0.384;0.426;P12644;P22455;
0.152;0.0695;P14672;Q92743;
0.151;0.0671;P29474;Q92743;
0.19699999999999998;0.17;P43026;Q92743;
0.142;0.042;Q86YD3;Q92743;
0.19399999999999998;0.163;P01137;Q92743;
0.151;0.0666;P02649;Q92743;
0.19699999999999998;0.17;P08476;Q92743;
0.195;0.165;P12643;Q92743;
0.195;0.166;P12644;Q92743;
0.19699999999999998;0.16899999999999998;P61812;Q92743;
0.198;0.171;Q6KF10;Q92743;
0.154;0.0738;P14672;Q9BRK3;
0.154;0.0738;P14672;Q9BXJ0;
0.153;0.0715;P14672;Q9UHL4;
0.153;0.0706;P14672;Q9UM22;
0.153;0.0728;P14672;Q9Y646;
1.0;0.214;P14867;P18507;
1.0;0.0;P18505;P18507;
1.0;0.21600000000000003;P14867;P47870;
1.0;0.0;P18507;P47870;
1.0;0.218;P31644;P47870;
1.0;0.217;P34903;P47870;
1.0;0.218;P47869;P47870;
0.221;0.214;P14867;Q8N1C3;
0.222;0.215;P31644;Q8N1C3;
0.221;0.214;P34903;Q8N1C3;
0.221;0.214;P47869;Q8N1C3;
0.222;0.214;P48169;Q8N1C3;
0.21600000000000003;0.204;Q08209;Q8N1C3;
0.221;0.213;Q16445;Q8N1C3;
1.0;0.215;P14867;Q99928;
1.0;0.0;P18505;Q99928;
1.0;0.0;P28472;Q99928;
1.0;0.217;P31644;Q99928;
1.0;0.215;P34903;Q99928;
1.0;0.21600000000000003;P47869;Q99928;
1.0;0.0;P47870;Q99928;
1.0;0.21600000000000003;P48169;Q99928;
0.215;0.203;Q08209;Q99928;
1.0;0.214;Q16445;Q99928;
1.0;0.0;P14867;Q9UN88;
1.0;0.0;P18505;Q9UN88;
1.0;0.0;P18507;Q9UN88;
1.0;0.0;P28472;Q9UN88;
1.0;0.0;P31644;Q9UN88;
1.0;0.0;P34903;Q9UN88;
1.0;0.0;P47869;Q9UN88;
1.0;0.0;P47870;Q9UN88;
1.0;0.0;P48169;Q9UN88;
1.0;0.0;Q16445;Q9UN88;
1.0;0.0;Q99928;Q9UN88;
1.0;0.0;P14867;Q9Y639;
1.0;0.0;P18505;Q9Y639;
1.0;0.0;P18507;Q9Y639;
1.0;0.0;P28472;Q9Y639;
1.0;0.0;P31644;Q9Y639;
1.0;0.0;P34903;Q9Y639;
1.0;0.0;P47869;Q9Y639;
1.0;0.0;P47870;Q9Y639;
1.0;0.0;P48169;Q9Y639;
1.0;0.0;Q16445;Q9Y639;
1.0;0.0;Q99928;Q9Y639;
1.0;0.0;Q9UN88;Q9Y639;
0.141;0.0414;P17931;Q9Y639;
0.172;0.11800000000000001;P15144;Q16820;
0.195;0.165;P01350;Q16820;
0.192;0.16;P02751;Q16820;
0.19399999999999998;0.16399999999999998;P10082;Q16820;
0.406;0.44799999999999995;P14780;Q16820;
0.409;0.451;P24821;Q16820;
0.17300000000000001;0.11900000000000001;P15144;Q9UQQ1;
0.166;0.10300000000000001;P15151;Q495A1;
0.436;0.47600000000000003;Q15762;Q495A1;
1.0;0.249;P15151;Q9NQS3;
1.0;0.607;Q15223;Q9NQS3;
0.165;0.102;Q495A1;Q9NQS3;
1.0;0.0;Q8N126;Q9NQS3;
0.381;0.424;Q8TEW0;Q9NQS3;
1.0;0.588;Q92692;Q9NQS3;
1.0;0.0;Q9BY67;Q9NQS3;
0.209;0.192;O00560;Q9NQS3;
0.142;0.0424;Q05707;Q9NQS3;
0.142;0.043;Q7Z3S9;Q9NQS3;
0.141;0.0407;Q96P20;Q9NQS3;
0.142;0.0427;Q99470;Q9NQS3;
0.146;0.0533;P15151;Q9NZ20;
1.0;0.0;P15291;P60852;
1.0;0.0;P21754;P60852;
1.0;0.0;P15291;Q12836;
1.0;0.0;P21754;Q12836;
1.0;0.0;P60852;Q12836;
1.0;0.0;Q05996;Q12836;
1.0;0.0;P15291;Q99965;
1.0;0.0;P21754;Q99965;
1.0;0.0;P60852;Q99965;
1.0;0.0;Q05996;Q99965;
1.0;0.0;Q12836;Q99965;
1.0;0.0;P15291;P51888;
1.0;0.0;P15291;Q99983;
1.0;0.785;P15382;P51787;
0.158;0.0847;P20648;P51787;
1.0;0.0;Q07065;Q8IWL1;
1.0;0.0;Q07065;Q8IWL2;
1.0;0.0;P15529;P17927;
1.0;0.0;P00751;P17927;
1.0;0.0;P01024;P17927;
1.0;0.0;P05156;P17927;
1.0;0.0;P06681;P17927;
1.0;0.0;P0C0L4;P17927;
1.0;0.0;P0C0L5;P17927;
0.389;0.431;P15924;Q02487;
0.38299999999999995;0.425;P17302;Q02487;
0.39799999999999996;0.441;Q02413;Q02487;
0.151;0.0674;P15924;Q9H7D0;
0.141;0.0413;Q92556;Q9H7D0;
0.141;0.0406;Q08380;Q9H7D0;
1.0;0.0;P15941;Q10472;
1.0;0.0;P15941;Q11201;
1.0;0.0;P15941;Q11203;
1.0;0.0;P15941;Q11206;
0.141;0.0412;Q03405;Q11206;
0.192;0.16;P16066;P16860;
0.195;0.16399999999999998;P16066;P23582;
1.0;0.634;P17342;P23582;
1.0;0.629;P20594;P23582;
1.0;0.502;P16070;Q12891;
1.0;0.0;P19634;Q12891;
0.42100000000000004;0.462;P22001;Q09470;
0.142;0.0431;P98155;Q09470;
0.141;0.0404;P17302;P21589;
0.39399999999999996;0.43700000000000006;P17302;P36382;
0.391;0.433;P17302;P36383;
0.141;0.0407;P17302;Q9Y2T5;
0.142;0.0422;Q14332;Q9Y2T5;
0.142;0.043;Q8WVP7;Q9Y2T5;
0.142;0.043;Q9GZM5;Q9Y2T5;
0.141;0.0411;P17931;Q9Y2T5;
0.142;0.0429;Q5UCC4;Q9Y2T5;
0.401;0.44299999999999995;P17302;Q9Y6H8;
0.314;0.349;P17655;Q16849;
0.158;0.0838;P60201;Q16849;
0.39799999999999996;0.441;Q13332;Q16849;
0.376;0.419;P62937;Q16849;
0.14300000000000002;0.0448;Q13093;Q16849;
1.0;0.873;P17787;P30532;
1.0;0.917;P17787;P43681;
0.9990000000000001;0.8009999999999999;P30532;P43681;
0.42100000000000004;0.462;P30926;P43681;
1.0;0.0;P36544;P43681;
0.424;0.46399999999999997;P17787;Q15822;
0.424;0.46399999999999997;P30532;Q15822;
1.0;0.0;P36544;Q15822;
0.42200000000000004;0.46299999999999997;P43681;Q15822;
1.0;0.0;Q05901;Q15822;
0.256;0.271;P17787;Q8N2G4;
0.252;0.264;P36544;Q8N2G4;
0.252;0.264;P43681;Q8N2G4;
0.185;0.14400000000000002;O75094;Q8WZ75;
0.40399999999999997;0.446;O94813;Q8WZ75;
1.0;0.0;P18505;P31644;
1.0;0.21600000000000003;P18507;P31644;
1.0;0.0;P28472;P31644;
1.0;0.0;P18505;P34903;
1.0;0.215;P18507;P34903;
1.0;0.0;P28472;P34903;
1.0;0.0;P18505;P47869;
1.0;0.21600000000000003;P18507;P47869;
1.0;0.0;P28472;P47869;
1.0;0.0;P18505;Q16445;
1.0;0.214;P18507;Q16445;
1.0;0.0;P28472;Q16445;
1.0;0.21600000000000003;P47870;Q16445;
0.215;0.203;Q08209;Q16445;
0.14400000000000002;0.0482;O00634;Q16445;
0.14400000000000002;0.0481;O95631;Q16445;
0.145;0.0518;P19320;Q8NDX9;
0.391;0.433;P19320;Q92583;
1.0;0.0;O00590;Q92583;
0.20199999999999999;0.17800000000000002;P19397;P19440;
1.0;0.0;P19634;Q8WWQ8;
0.368;0.41;P63165;Q8WWQ8;
1.0;0.0;Q12891;Q8WWQ8;
1.0;0.0;P04114;Q8WWQ8;
0.728;0.6729999999999999;P19634;Q96BS2;
1.0;0.0;P19634;Q9Y5Y7;
1.0;0.0;Q12891;Q9Y5Y7;
1.0;0.0;Q99653;Q9Y5Y7;
0.212;0.19699999999999998;P01127;Q9Y5Y7;
0.21100000000000002;0.195;P15692;Q9Y5Y7;
0.147;0.0564;P20020;Q15782;
0.141;0.0408;P20036;Q7KYR7;
0.142;0.0423;P20036;Q96BI1;
0.142;0.0428;Q02297;Q96BI1;
0.142;0.0419;P20036;Q9BZM4;
0.142;0.043;Q3KPI0;Q9BZM4;
0.142;0.0417;P20036;Q9HC56;
0.142;0.0429;Q3KPI0;Q9HC56;
0.142;0.0422;O00182;Q9HC56;
0.142;0.0436;O95156;Q9HC56;
0.141;0.0412;P20036;Q86X52;
0.142;0.0417;Q03405;Q86X52;
0.141;0.0411;Q13635;Q86X52;
0.142;0.0417;Q6P5W5;Q86X52;
1.0;0.0;Q6UVK1;Q86X52;
1.0;0.0;O95196;Q86X52;
0.16;0.0886;P20648;P22897;
1.0;0.486;P20648;P51164;
0.159;0.0873;P20648;Q16853;
0.158;0.0846;P20648;Q969L2;
0.14300000000000002;0.0463;P98173;Q969L2;
0.159;0.0866;P20648;Q9UP52;
0.226;0.222;Q30201;Q9UP52;
0.185;0.146;P02787;Q9UP52;
0.16;0.0878;P20648;Q9Y6J6;
1.0;0.285;P51787;Q9Y6J6;
1.0;0.0;Q12809;Q9Y6J6;
0.32299999999999995;0.36;P21452;Q86UU9;
0.32299999999999995;0.359;P25103;Q86UU9;
0.39799999999999996;0.44;P21453;Q07108;
0.149;0.0618;P21583;P49771;
1.0;0.0;P36888;P49771;
0.142;0.0437;P21589;P36021;
0.266;0.285;P21754;Q8IXA5;
0.14400000000000002;0.0471;P21757;Q16617;
0.141;0.0401;P21796;Q96DA0;
0.142;0.0434;Q05901;Q96DA0;
0.142;0.0434;O00421;Q96DA0;
0.142;0.0433;Q8IZM9;Q96DA0;
1.0;0.8290000000000001;P21817;Q13061;
0.15;0.0628;P22455;Q96QR1;
0.149;0.0618;P22455;Q9Y5W5;
0.20199999999999999;0.17800000000000002;P22681;Q8IXJ6;
0.145;0.0496;Q01844;Q8IXJ6;
0.20800000000000002;0.18899999999999997;Q13546;Q8IXJ6;
0.142;0.0439;O75354;Q8WVQ1;
0.142;0.0427;P23416;Q13433;
0.155;0.0761;P49286;Q13433;
0.146;0.0548;P63165;Q13433;
0.142;0.0423;P78334;Q13433;
0.142;0.0435;Q07011;Q13433;
0.153;0.0707;P10451;Q13433;
0.142;0.0435;P23416;Q16585;
0.25;0.261;Q13326;Q16585;
0.142;0.0435;P23416;Q9Y561;
0.193;0.161;Q9UBF9;Q9Y561;
0.20600000000000002;0.18600000000000003;P23471;Q92752;
1.0;0.826;P23510;P43489;
0.39799999999999996;0.44;P23634;Q5EBL8;
0.39;0.43200000000000005;Q01814;Q5EBL8;
1.0;0.434;Q04656;Q5EBL8;
0.42200000000000004;0.46299999999999997;P24046;Q7Z7J9;
1.0;0.0;P24071;Q8IYS5;
0.14300000000000002;0.045;P24071;Q9Y2G0;
0.428;0.469;Q86TV6;Q9Y2G0;
0.14400000000000002;0.0483;Q86X19;Q9Y2G0;
0.14800000000000002;0.0597;P25054;Q13007;
0.14800000000000002;0.0599;Q04721;Q13007;
0.386;0.429;P25106;Q04900;
0.153;0.0725;P32121;Q04900;
0.153;0.0724;P49407;Q04900;
0.384;0.42700000000000005;P61073;Q04900;
0.419;0.46;P25189;Q01453;
0.14400000000000002;0.0474;P26715;Q01453;
1.0;0.665;P25942;P29965;
0.42;0.461;P00739;P29965;
0.389;0.43200000000000005;P02647;P29965;
0.396;0.439;P27487;P51671;
1.0;0.0;O00590;P51671;
0.43200000000000005;0.47200000000000003;P28908;P32971;
0.14800000000000002;0.0595;P32121;Q86VZ4;
0.14300000000000002;0.0445;Q6X784;Q86VZ4;
0.142;0.043;P32249;Q86WK6;
0.142;0.0422;Q15262;Q86WK6;
0.142;0.0425;Q401N2;Q86WK6;
0.331;0.369;Q86SJ2;Q86WK6;
0.163;0.0951;Q86WV6;Q8IWB1;
0.142;0.0432;P55058;Q8IWB1;
0.142;0.0423;P54709;Q8WVV5;
0.142;0.0432;Q7KYR7;Q8WVV5;
0.142;0.043;Q11206;Q8WVV5;
0.142;0.0429;Q03405;Q8NBM8;
0.142;0.0431;P29033;Q92508;
0.142;0.0432;P62079;Q92508;
0.43799999999999994;0.47700000000000004;P29376;Q6UXT8;
1.0;0.0;P30460;P43629;
1.0;0.0;P30462;P43629;
1.0;0.0;P30475;P43629;
1.0;0.0;P30479;P43629;
0.14300000000000002;0.0445;P43627;P43629;
0.142;0.0421;P30511;P55058;
0.389;0.43200000000000005;P30518;Q9BXJ1;
1.0;0.0;P30926;Q05901;
1.0;0.0;P36544;Q05901;
1.0;0.0;P43681;Q05901;
1.0;0.0;P30926;Q15825;
1.0;0.0;P36544;Q15825;
1.0;0.0;P43681;Q15825;
0.154;0.0736;P63098;Q15825;
1.0;0.0;Q05901;Q15825;
0.14800000000000002;0.0575;P32121;Q13574;
0.14800000000000002;0.0578;P49407;Q13574;
0.39899999999999997;0.441;P32121;Q5NUL3;
0.141;0.0387;P32121;Q8WXH0;
0.154;0.0748;P49286;Q8WXH0;
0.152;0.0702;Q8IZP0;Q8WXH0;
0.38799999999999996;0.43;P32246;P80098;
