id,name,receptor,receptor_highlight,receptor_desc,adhesion,other,other_desc,transporter,secreted_highlight,secreted_desc
659,Q16445,True,False,,False,False,,True,False,
660,P18505,True,False,,False,False,,True,False,
661,P47870,True,False,,False,False,,True,False,
662,P28472,True,False,,False,False,,True,False,
663,O14764,False,False,,False,False,,True,False,
664,P78334,False,False,,False,False,,True,False,
665,Q8N1C3,False,False,,False,False,,True,False,
666,P18507,False,False,,False,False,,True,False,
667,Q99928,False,False,,False,False,,True,False,
668,O00591,False,False,,False,False,,True,False,
669,Q9UN88,False,False,,False,False,,True,False,
670,P24046,False,False,,False,False,,True,False,
671,P28476,False,False,,False,False,,True,False,
672,A8MPY1,False,False,,False,False,,True,False,
673,P47211,True,False,,False,False,,False,False,
674,O43603,True,False,,False,False,,False,False,
675,O60755,True,False,,False,False,,False,False,
676,Q8N292,False,False,,False,False,,False,False,
677,P54826,False,False,,False,False,,False,False,
678,P47871,True,False,,False,False,,False,False,
679,Q8N6F7,False,False,,False,False,,False,False,
680,Q9NZC3,False,False,,False,False,,False,False,
681,P43026,False,False,,False,False,,False,True,Growthfactor | Cytokine
682,Q9HCC8,False,False,,False,False,,False,False,
683,P56159,True,False,,False,False,,False,False,
684,O00451,True,False,,False,False,,False,False,
685,O60609,True,False,,False,False,,False,False,
686,Q9GZZ7,True,False,,False,False,,False,False,
687,P19440,False,False,,False,False,,False,False,
688,P10912,True,True,Hormone_receptor_add,False,False,,False,False,
689,Q02643,True,False,,False,False,,False,False,
690,Q92847,True,False,,False,False,,False,False,
692,A6NN92,False,False,,False,False,,False,False,
693,Q6ZMI3,False,False,,False,False,,False,False,
695,O95838,True,False,,False,False,,False,False,
696,P23415,True,False,,False,False,,False,False,
697,P23416,True,False,,False,False,,True,False,
698,O75311,True,False,,False,False,,True,False,
699,Q5JXX5,True,False,,False,False,,True,False,
700,P48167,True,False,,False,False,,True,False,
701,Q99445,False,False,,False,False,,False,False,
703,P30968,True,False,,False,False,,False,False,
704,P00505,False,False,,False,False,,False,False,
705,P55259,False,False,,False,False,,False,False,
707,Q8TDU6,True,False,,False,False,,False,False,
708,P35052,False,False,,False,False,,False,False,
709,Q8N158,False,False,,False,False,,False,False,
710,P51654,False,False,,False,False,,False,False,
711,O75487,False,False,,False,False,,False,False,
712,P78333,False,False,,False,False,,False,False,
713,Q9Y625,False,False,,False,True,Migration,False,False,
716,Q13491,False,False,,False,False,,False,False,
717,Q14956,False,False,,False,False,,False,False,
718,P46091,True,False,,False,False,,False,False,
719,Q96P66,True,False,,False,False,,False,False,
720,Q8TDV5,True,False,,False,False,,False,False,
721,P47775,True,False,,False,False,,False,False,
722,Q96PE1,True,False,,False,False,,False,False,
723,Q86SQ4,True,False,,False,False,,False,False,
724,Q9UNW8,True,False,,False,False,,False,False,
725,Q8IZ08,True,False,,False,False,,False,False,
726,Q6DWJ6,True,False,,False,False,,False,False,
727,Q7Z602,True,False,,False,False,,False,False,
728,Q7Z601,True,False,,False,False,,False,False,
729,P51810,True,False,,False,False,,False,False,
730,Q96CH1,True,False,,False,False,,False,False,
731,Q8TDV2,True,False,,False,False,,False,False,
732,Q86SP6,True,False,,False,False,,False,False,
734,Q8NGU9,True,False,,False,False,,False,False,
735,Q8TDV0,True,False,,False,False,,False,False,
736,Q8TDT2,True,False,,False,False,,False,False,
737,Q6NV75,True,False,,False,False,,False,False,
738,Q8NFN8,True,False,,False,False,,False,False,
739,Q5UAW9,True,False,,False,False,,False,False,
740,Q5T848,True,False,,False,False,,False,False,
741,Q9UJ42,True,False,,False,False,,False,False,
742,Q8N6U8,True,False,,False,False,,False,False,
743,Q16538,True,False,,False,False,,False,False,
744,Q13304,True,False,,False,False,,False,False,
745,O14626,True,False,,False,False,,False,False,
746,Q9NS66,True,False,,False,False,,False,False,
747,Q9BXC1,True,False,,False,False,,False,False,
748,Q14439,True,False,,False,False,,False,False,
749,Q6PRD1,True,False,,False,False,,False,False,
750,Q14330,True,False,,False,False,,False,False,
751,O15218,True,False,,False,False,,False,False,
752,P32249,True,False,,False,False,,False,False,
753,Q15760,True,False,,False,False,,False,False,
754,Q99678,True,False,,False,False,,False,False,
755,Q99679,True,False,,False,False,,False,False,
756,Q99680,True,False,,False,False,,False,False,
757,O00155,True,False,,False,False,,False,False,
758,Q8NDV2,True,False,,False,False,,False,False,
759,Q9NS67,True,False,,False,False,,False,False,
760,P46089,True,False,,False,False,,False,False,
761,O00270,True,False,,False,False,,False,False,
762,O75388,True,False,,False,False,,False,False,
763,Q49SQ1,True,False,,False,False,,False,False,
764,Q9UPC5,True,False,,False,False,,False,False,
765,Q9HC97,True,False,,False,False,,False,False,
766,O15354,True,False,,False,False,,False,False,
767,O60883,True,False,,False,False,,False,False,
768,O43194,True,False,,False,False,,False,False,
769,P46093,True,False,,False,False,,False,False,
770,O15529,True,False,,False,False,,False,False,
771,Q9Y5Y3,True,False,,False,False,,False,False,
772,Q13585,True,False,,False,False,,False,False,
773,Q9Y2T5,True,False,,False,False,,False,False,
774,Q9Y2T6,True,False,,False,False,,False,False,
776,P46095,True,False,,False,False,,False,False,
777,Q9BZJ8,True,False,,False,False,,False,False,
778,Q9BZJ7,True,False,,False,False,,False,False,
779,Q9BZJ6,True,False,,False,False,,False,False,
780,Q8IYL9,True,False,,False,False,,False,False,
781,Q15743,True,False,,False,False,,False,False,
782,O95800,True,False,,False,False,,False,False,
783,Q96P69,True,False,,False,False,,False,False,
784,Q96P67,True,False,,False,False,,False,False,
785,Q9NYM4,True,False,,False,False,,False,False,
786,Q9NQS5,True,False,,False,False,,False,False,
787,P60893,True,False,,False,False,,False,False,
788,Q9BY21,True,False,,False,False,,False,False,
789,Q9GZN0,True,False,,False,False,,False,False,
790,Q8WXG9,True,False,,False,False,,False,False,
791,Q8NFJ5,True,False,,False,False,,False,False,
792,Q9NZH0,True,False,,False,False,,False,False,
793,Q9NQ84,True,False,,False,False,,False,False,
794,Q9NZD1,True,False,,False,False,,False,False,
795,Q5T6X5,True,False,,False,False,,False,False,
796,Q7Z2K8,False,False,,False,False,,False,False,
797,P42261,True,False,,False,False,,True,False,
798,P42262,True,False,,False,False,,True,False,
799,P42263,True,False,,False,False,,True,False,
800,P48058,True,False,,False,False,,True,False,
801,Q9ULK0,True,False,,False,False,,True,False,
802,O43424,True,False,,False,False,,True,False,
803,A4D2P6,False,False,,False,False,,False,False,
804,P39086,True,False,,False,False,,True,False,
805,Q13002,True,False,,False,False,,True,False,
806,Q13003,True,False,,False,False,,True,False,
807,Q16099,True,False,,False,False,,True,False,
808,Q16478,True,False,,False,False,,True,False,
809,Q05586,True,False,,False,False,,True,False,
810,Q12879,True,False,,False,False,,True,False,
811,Q13224,True,False,,False,False,,True,False,
812,Q14957,True,False,,False,False,,True,False,
813,O15399,True,False,,False,False,,True,False,
814,Q8TCU5,True,False,,False,False,,True,False,
815,O60391,True,False,,False,False,,True,False,
816,Q9Y3R0,False,False,,False,False,,True,False,
817,P25098,False,False,,False,False,,False,False,
818,Q13255,True,False,,False,False,,False,False,
820,Q14832,True,False,,False,False,,False,False,
821,Q14833,True,False,,False,False,,False,False,
822,P41594,True,False,,False,False,,False,False,
823,O15303,True,False,,False,False,,False,False,
824,Q14831,True,False,,False,False,,False,False,
825,O00222,True,False,,False,False,,False,False,
826,P30550,True,False,,False,False,,False,False,
827,Q6UXU4,False,False,,False,False,,False,False,
828,P49841,False,False,,False,True,Migration,False,False,
829,Q9UMX6,False,False,,False,False,,False,False,
830,P25092,True,False,,False,False,,False,False,
831,P02724,True,False,,False,False,,False,False,
832,P06028,False,False,,False,False,,False,False,
833,P04921,False,False,,False,False,,False,False,
834,Q99075,True,False,,False,False,,False,True,Growthfactor
835,Q9BXC0,True,False,,False,False,,False,False,
836,Q8TDS4,True,False,,False,False,,False,False,
837,P49019,True,False,,False,False,,False,False,
838,P08631,False,False,,False,False,,False,False,
839,O60741,False,False,,False,False,,True,False,
840,Q9UL51,False,False,,False,False,,True,False,
841,Q9P1Z3,False,False,,False,False,,True,False,
842,Q9Y3Q4,False,False,,False,False,,True,False,
843,O43613,True,False,,False,False,,False,False,
844,O43614,True,False,,False,False,,False,False,
845,Q9ULI3,False,False,,False,False,,False,False,
846,Q30201,False,False,,False,True,HLA,False,False,
847,Q6ZVN8,False,False,,False,False,,False,False,
848,Q29960,False,False,,False,True,HLA,False,False,
849,P20036,False,False,,False,True,HLA,False,False,
850,P04440,False,False,,False,True,HLA,False,False,
851,P01909,False,False,,False,True,HLA,False,False,
852,P01906,False,False,,False,True,HLA,False,False,
853,P01920,False,False,,False,True,HLA,False,False,
854,P05538,False,False,,False,True,HLA,False,False,
855,P01903,False,False,,False,True,HLA,False,False,
856,P04229,True,False,,False,True,HLA,False,False,
857,P01912,False,False,,False,True,HLA,False,False,
858,P13760,False,False,,False,True,HLA,False,False,
859,P13761,False,False,,False,True,HLA,False,False,
860,P20039,False,False,,False,True,HLA,False,False,
861,Q29974,False,False,,False,True,HLA,False,False,
862,Q30134,False,False,,False,True,HLA,False,False,
863,Q30167,False,False,,False,True,HLA,False,False,
864,Q5Y7A7,False,False,,False,True,HLA,False,False,
865,Q95IE3,False,False,,False,True,HLA,False,False,
866,Q9GIY3,False,False,,False,True,HLA,False,False,
867,Q9TQE0,False,False,,False,True,HLA,False,False,
868,P01911,False,False,,False,True,HLA,False,False,
869,P79483,False,False,,False,True,HLA,False,False,
870,P13762,False,False,,False,True,HLA,False,False,
871,Q30154,False,False,,False,True,HLA,False,False,
872,Q8TCT9,False,False,,False,False,,False,False,
873,Q86YM7,False,False,,False,False,,False,False,
874,Q9NSB8,False,False,,False,False,,False,False,
875,Q9NSC5,False,False,,False,False,,False,False,
876,P05981,False,False,,False,False,,False,False,
877,P35367,True,False,,False,False,,False,False,
878,P25021,True,False,,False,False,,False,False,
879,Q9Y5N1,True,False,,False,False,,False,False,
880,Q9H3N8,True,False,,False,False,,False,False,
881,P56937,False,False,,False,False,,False,False,
882,P07900,False,False,,False,False,,False,False,
883,P11142,False,False,,False,False,,False,False,
887,P28566,True,False,,False,False,,True,False,
888,P30939,True,False,,False,False,,True,False,
890,P41595,True,False,,False,False,,True,False,
893,O95264,True,False,,False,False,,True,False,
897,Q13639,True,False,,False,False,,True,False,
898,P47898,True,False,,False,False,,True,False,
899,P50406,True,False,,False,False,,True,False,
900,P34969,True,False,,False,False,,True,False,
901,Q92743,False,False,,False,False,,False,False,
902,Q96D96,False,False,,False,False,,False,False,
903,Q12891,True,False,,False,False,,False,False,
904,Q14773,False,False,,True,False,,False,False,
905,P14735,True,False,,False,False,,False,False,
906,Q13325,False,False,,False,False,,False,False,
907,P13164,False,False,,False,False,,False,False,
908,A6NMD0,False,False,,False,False,,False,False,
909,Q01629,False,False,,False,False,,False,False,
910,Q01628,False,False,,False,False,,False,False,
911,A6NNB3,False,False,,False,False,,False,False,
916,Q8TDY8,False,False,,False,False,,False,False,
918,Q9H665,True,False,,False,False,,False,False,
919,P01880,False,False,,False,False,,False,False,
921,Q8N6C5,True,False,,False,False,,False,False,
922,Q5DX21,True,False,,True,False,,False,False,
923,O75054,False,False,,False,True,Others,False,False,
924,Q9NSI5,False,False,,False,True,Possible_receptor,False,False,
925,O95976,False,False,,False,False,,False,False,
926,Q969P0,False,False,,False,True,Ligand,False,False,
927,Q9P2J2,False,False,,False,True,Possible_cell_adhesion,False,False,
928,Q9UPX0,False,False,,True,False,,False,False,
929,Q14623,False,False,,False,False,,False,False,
932,Q8NAC3,True,True,Cytokine_receptor_add,False,False,,False,False,
933,Q8NFM7,True,True,Cytokine_receptor_add,False,False,,False,False,
938,Q9NZN1,True,True,Cytokine_receptor_add,False,False,,False,False,
947,Q86SU0,True,False,,False,False,,False,False,
949,Q8WWN9,False,False,,False,False,,False,False,
950,Q6UXK2,False,False,,False,False,,False,False,
951,Q96J02,False,False,,False,False,,False,False,
957,O14713,False,False,,True,True,Migration,False,False,
960,Q8WWA0,False,False,,False,False,,False,False,
961,Q9Y287,False,False,,False,False,,False,False,
962,Q9NQX7,False,False,,False,False,,False,False,
963,Q8IWB1,False,False,,False,False,,False,False,
964,Q6PHW0,False,False,,False,False,,False,False,
965,A6ND01,True,False,,False,False,,False,False,
966,Q5VZ72,False,False,,False,False,,False,False,
967,Q9BX67,False,False,,True,False,,False,False,
968,Q15040,False,False,,False,False,,False,False,
969,Q09470,False,False,,False,False,,False,False,
971,P22001,False,False,,False,False,,False,False,
973,P22460,False,False,,False,False,,True,False,
974,P17658,False,False,,False,False,,True,False,
977,P48547,False,False,,False,False,,True,False,
978,Q96PR1,False,False,,False,False,,True,False,
979,Q14003,False,False,,False,False,,True,False,
982,P15382,False,False,,False,False,,False,False,
983,Q9Y6J6,False,False,,False,False,,False,False,
988,O95259,False,False,,False,False,,True,False,
989,Q12809,False,False,,False,False,,False,False,
994,P48048,False,False,,False,False,,True,False,
995,P78508,False,False,,False,False,,True,False,
996,Q14500,False,False,,False,False,,True,False,
997,Q9NPI9,False,False,,False,False,,True,False,
998,B7U540,False,False,,False,False,,False,False,
999,P48050,False,False,,False,False,,True,False,
1001,Q7Z418,False,False,,False,False,,True,False,
1003,O14649,False,False,,False,False,,True,False,
1004,Q9NYG8,False,False,,False,False,,True,False,
1005,Q9NPC2,False,False,,False,False,,True,False,
1006,Q12791,False,False,,False,False,,False,False,
1007,O15554,False,False,,False,False,,True,False,
1008,P51787,False,False,,False,False,,True,False,
1009,P56696,False,False,,False,False,,True,False,
1013,Q5JUK3,False,False,,False,False,,True,False,
1014,Q6UVM3,False,False,,False,False,,True,False,
1019,P23276,False,False,,False,False,,False,False,
1020,Q5VV43,False,False,,False,False,,False,False,
1021,Q8IZA0,False,False,,False,False,,False,False,
1022,A2VDJ0,False,False,,False,False,,False,False,
1023,Q6UXG2,False,False,,False,False,,False,False,
